ID,Passenger_ID,Route ID,Class
14055,485,1444,Economy
14056,287,1990,Economy
14057,598,1129,Economy
14058,293,116,Economy
14059,34,119,First
14060,823,1127,Economy
14061,572,1603,Economy
14062,1147,680,Economy
14063,470,54,Economy
14064,1934,1340,Economy
14065,100,199,Economy
14066,704,1736,Business
14067,1389,427,Economy
14068,1120,1768,Economy
14069,378,79,Economy
14070,500,1695,Economy
14071,816,1904,Economy
14072,1826,821,Economy
14073,107,1373,Economy
14074,203,572,Economy
14075,1599,922,Economy
14076,886,378,Economy
14077,1600,1452,Economy
14078,299,1399,Business
14079,1557,601,Economy
14080,1829,719,Economy
14081,543,921,First
14082,1540,1673,Economy
14083,1466,51,Economy
14084,1520,1190,Economy
14085,1114,362,Business
14086,1215,73,First
14087,948,1969,Economy
14088,1135,814,Economy
14089,837,111,Economy
14090,1792,957,Economy
14091,1693,152,First
14092,1857,57,First
14093,601,1109,Economy
14094,850,335,Business
14095,1811,1465,Economy
14096,485,1731,Economy
14097,1771,1445,Economy
14098,1444,1312,Economy
14099,1036,1890,Business
14100,1908,208,Economy
14101,301,247,Business
14102,276,1109,Business
14103,801,1130,First
14104,1324,273,Economy
14105,1652,1801,Economy
14106,552,217,Economy
14107,1566,1690,Economy
14108,437,446,Economy
14109,263,473,Business
14110,1211,1183,Economy
14111,895,782,Economy
14112,1351,1078,Economy
14113,1360,1879,Economy
14114,1772,1006,Economy
14115,1789,327,Economy
14116,1259,760,Economy
14117,1491,80,Economy
14118,551,912,Economy
14119,139,534,Economy
14120,1384,988,Economy
14121,944,203,Business
14122,829,1563,Economy
14123,1890,171,Economy
14124,923,481,Economy
14125,143,445,Economy
14126,1508,1567,Business
14127,368,809,Economy
14128,800,649,Business
14129,78,253,First
14130,851,936,Economy
14131,943,921,Business
14132,1698,137,Economy
14133,854,1479,Economy
14134,1638,942,Economy
14135,1303,87,Economy
14136,26,126,Economy
14137,188,817,Business
14138,306,1872,Economy
14139,486,781,Economy
14140,472,1557,Economy
14141,1637,498,Economy
14142,427,295,Economy
14143,1363,601,Economy
14144,1929,1073,Economy
14145,1577,549,Economy
14146,505,799,Economy
14147,1284,561,Economy
14148,411,1595,First
14149,479,1006,Economy
14150,1766,1993,Economy
14151,373,363,Economy
14152,700,333,Economy
14153,1272,1852,First
14154,1916,640,Economy
14155,432,364,Economy
14156,896,627,Economy
14157,953,1751,Economy
14158,1761,176,Economy
14159,1781,465,Economy
14160,894,1185,Economy
14161,99,1729,Economy
14162,613,1015,Economy
14163,602,1113,Economy
14164,991,1705,Economy
14165,760,1964,Economy
14166,1559,1702,Economy
14167,1476,1639,Economy
14168,1162,1450,Economy
14169,1319,1955,Economy
14170,1995,58,Economy
14171,612,1214,First
14172,1052,1088,Economy
14173,449,1057,Economy
14174,1066,1773,Economy
14175,33,292,Economy
14176,707,656,Business
14177,1350,1969,Economy
14178,60,1506,Economy
14179,866,455,Economy
14180,1051,383,Economy
14181,881,1089,Economy
14182,1759,511,Economy
14183,402,819,Economy
14184,1228,1794,Economy
14185,1379,437,Economy
14186,56,249,Economy
14187,1831,611,Economy
14188,1979,1375,Economy
14189,1005,1983,Economy
14190,1495,349,Economy
14191,1797,608,Economy
14192,1372,95,Economy
14193,763,34,Economy
14194,378,390,Business
14195,799,1526,Economy
14196,1071,105,Economy
14197,549,1255,Economy
14198,1335,602,First
14199,1655,1879,Economy
14200,670,1631,Economy
14201,454,923,Economy
14202,542,1505,Economy
14203,394,554,Economy
14204,1909,919,Economy
14205,228,582,Business
14206,503,768,Business
14207,97,1119,Economy
14208,392,1949,Economy
14209,226,452,Business
14210,1673,711,Economy
14211,761,423,Economy
14212,780,623,Economy
14213,1406,1907,Economy
14214,1726,98,First
14215,114,1778,Business
14216,237,347,Economy
14217,241,1866,Economy
14218,103,1648,Economy
14219,1793,1930,Economy
14220,1536,578,Economy
14221,386,741,Economy
14222,1978,543,Economy
14223,605,1366,Economy
14224,110,1443,Economy
14225,292,1567,Economy
14226,1646,325,Economy
14227,1901,1367,Economy
14228,1588,248,Economy
14229,305,1724,First
14230,161,816,Business
14231,455,1138,Economy
14232,1042,738,Economy
14233,113,938,Economy
14234,1804,1493,Economy
14235,832,1771,Economy
14236,609,1627,Economy
14237,1898,1535,Economy
14238,466,1669,Economy
14239,1312,814,Economy
14240,719,194,Business
14241,41,1533,Economy
14242,439,822,First
14243,414,995,Business
14244,1251,264,Economy
14245,1382,601,Economy
14246,708,439,Economy
14247,1849,855,Economy
14248,1573,1104,Economy
14249,1998,414,Economy
14250,1546,619,Economy
14251,701,1734,Economy
14252,866,721,Economy
14253,1592,1473,Economy
14254,1169,1163,First
14255,1782,1177,Economy
14256,447,808,Economy
14257,1360,263,Business
14258,1890,1950,Economy
14259,1766,269,Economy
14260,373,202,First
14261,1605,528,Economy
14262,816,1847,Economy
14263,1433,11,Economy
14264,1803,347,Economy
14265,602,1357,Economy
14266,283,1393,Business
14267,534,559,Economy
14268,1080,23,Economy
14269,998,931,Economy
14270,168,302,Economy
14271,1440,621,Economy
14272,1705,1532,Economy
14273,1623,1585,Economy
14274,417,1610,Economy
14275,254,813,Economy
14276,1093,806,Economy
14277,781,593,Economy
14278,571,1795,Economy
14279,1850,1849,Economy
14280,11,562,Economy
14281,1337,1744,Economy
14282,1184,26,Economy
14283,162,1578,Economy
14284,1043,1067,Economy
14285,187,1757,Economy
14286,941,220,Economy
14287,379,1331,Economy
14288,796,1712,Economy
14289,764,401,Economy
14290,1961,975,Economy
14291,687,1559,Economy
14292,440,1975,First
14293,772,1449,Economy
14294,483,727,Economy
14295,486,1891,Economy
14296,1806,1195,Business
14297,1647,1515,Economy
14298,301,216,Business
14299,1954,1253,Economy
14300,1813,443,Economy
14301,1779,149,Economy
14302,1825,784,First
14303,1368,930,Economy
14304,958,1927,Economy
14305,844,314,Economy
14306,1445,658,Economy
14307,1971,165,Economy
14308,1700,710,Economy
14309,1932,1266,Economy
14310,1069,345,Economy
14311,725,854,First
14312,1490,1986,Business
14313,270,184,Economy
14314,705,497,Economy
14315,1225,1431,First
14316,244,1002,Economy
14317,887,1054,Economy
14318,536,1095,First
14319,931,1175,First
14320,576,668,Economy
14321,505,683,Economy
14322,149,1835,Economy
14323,1522,1655,Economy
14324,689,1810,Economy
14325,416,1972,Economy
14326,1553,1807,Economy
14327,1343,260,Economy
14328,142,1363,Economy
14329,196,950,Economy
14330,1161,1987,Economy
14331,790,1826,Economy
14332,1877,1078,Economy
14333,1103,1018,Economy
14334,1024,762,Economy
14335,30,207,Economy
14336,1760,390,Business
14337,1622,1911,Economy
14338,1203,1873,First
14339,965,1951,Economy
14340,862,763,Economy
14341,769,1759,Economy
14342,1818,1837,Business
14343,1318,311,Economy
14344,1614,618,Economy
14345,878,1831,Economy
14346,1230,790,Economy
14347,1664,1467,Business
14348,1112,720,Economy
14349,95,1427,Economy
14350,635,1495,Economy
14351,41,1373,Economy
14352,909,1384,Economy
14353,1106,1324,Economy
14354,1536,1197,Economy
14355,208,1285,Business
14356,861,1190,Business
14357,1665,1705,Economy
14358,1459,786,First
14359,187,1351,First
14360,1025,1004,Economy
14361,1831,1903,Economy
14362,1291,110,Economy
14363,1747,1026,Economy
14364,1185,571,Business
14365,374,1582,Economy
14366,1086,1037,Economy
14367,463,836,First
14368,1721,1862,Economy
14369,1903,1442,Economy
14370,1351,237,Economy
14371,1132,909,Business
14372,1878,792,Business
14373,1601,742,Economy
14374,238,676,Economy
14375,1422,906,Economy
14376,597,927,Business
14377,1141,62,Economy
14378,429,89,Economy
14379,617,1037,Economy
14380,1184,640,Economy
14381,1666,1011,Economy
14382,1704,1988,First
14383,447,1950,Economy
14384,896,1334,First
14385,834,218,Economy
14386,123,751,Business
14387,1734,327,Economy
14388,1878,1997,Economy
14389,1717,1030,Economy
14390,343,1640,Economy
14391,626,172,Economy
14392,1554,158,Economy
14393,1193,1388,Economy
14394,1723,909,Economy
14395,1505,62,Economy
14396,170,336,Economy
14397,1235,1882,Economy
14398,938,1431,First
14399,1646,1848,Economy
14400,291,1693,Economy
14401,1297,1572,Economy
14402,1812,1215,Economy
14403,793,1210,Economy
14404,1471,1334,Business
14405,1340,515,Business
14406,290,521,Business
14407,785,1913,Economy
14408,1349,814,Economy
14409,1171,1890,First
14410,1236,462,Economy
14411,864,1246,Economy
14412,215,1715,Economy
14413,789,183,Economy
14414,1181,306,Economy
14415,1194,947,First
14416,1455,588,Economy
14417,1772,214,Economy
14418,807,1768,Economy
14419,1571,905,Economy
14420,1319,405,Business
14421,1471,204,Economy
14422,131,1468,Economy
14423,787,892,Economy
14424,736,1015,Economy
14425,1439,1738,Economy
14426,420,1156,First
14427,1708,811,Business
14428,1608,1939,Economy
14429,269,1003,Business
14430,530,1692,Economy
14431,1291,1914,Business
14432,1606,1379,Economy
14433,1662,1926,Economy
14434,1380,1085,Business
14435,96,812,Business
14436,65,826,Economy
14437,1452,836,Economy
14438,302,644,Economy
14439,1318,909,Economy
14440,434,510,Economy
14441,1020,1143,Economy
14442,376,1834,Economy
14443,1194,1276,Economy
14444,1462,1371,Business
14445,1211,1061,Economy
14446,264,887,Economy
14447,1184,136,Economy
14448,512,790,Economy
14449,1543,249,Economy
14450,1289,1363,Economy
14451,1937,562,Economy
14452,427,379,Economy
14453,1285,1322,First
14454,1598,263,Economy
14455,944,1350,Economy
14456,1097,1635,Economy
14457,1624,1356,Economy
14458,1568,1969,Economy
14459,1935,1677,Economy
14460,1744,358,Economy
14461,801,1221,Economy
14462,572,122,Economy
14463,1413,1329,Economy
14464,1215,1979,Economy
14465,553,118,Economy
14466,1520,667,Economy
14467,31,1991,Economy
14468,554,1787,Economy
14469,707,479,Business
14470,1812,1023,Business
14471,881,1261,Economy
14472,1500,348,Economy
14473,1015,1472,Economy
14474,337,1260,Business
14475,368,628,Economy
14476,195,1162,Business
14477,1141,524,Economy
14478,1158,305,Economy
14479,615,705,Economy
14480,1211,1516,Economy
14481,478,359,Business
14482,1497,658,Economy
14483,886,5,Economy
14484,558,49,Economy
14485,616,1962,Economy
14486,1915,205,Economy
14487,945,522,Business
14488,926,900,Economy
14489,1809,141,Economy
14490,710,1755,Economy
14491,1902,312,Economy
14492,234,463,Business
14493,1469,1904,Economy
14494,1066,1433,Economy
14495,103,1336,First
14496,1512,1041,Economy
14497,67,1006,Economy
14498,1459,177,Economy
14499,1438,1894,Economy
14500,1090,873,Economy
14501,93,1090,Economy
14502,723,778,Economy
14503,1058,131,Economy
14504,1014,1790,Business
14505,1344,374,Economy
14506,1774,1995,Economy
14507,681,1948,First
14508,518,1255,Business
14509,1741,611,Economy
14510,1093,1034,Economy
14511,1473,1893,Business
14512,915,802,Economy
14513,1237,1376,Economy
14514,1860,1851,Economy
14515,119,7,Economy
14516,1411,716,Economy
14517,833,1775,First
14518,832,1560,Economy
14519,382,1133,Economy
14520,243,609,Economy
14521,382,598,Economy
14522,588,1186,Economy
14523,223,1441,Economy
14524,1549,989,Business
14525,1759,1059,Economy
14526,1146,526,Economy
14527,1965,1401,Business
14528,949,1827,Economy
14529,866,1607,Economy
14530,19,1915,Business
14531,738,1581,Economy
14532,1774,1790,Economy
14533,1970,630,Economy
14534,501,1285,Economy
14535,717,296,Economy
14536,1312,1000,Economy
14537,848,1324,Business
14538,1097,1634,Economy
14539,1331,8,Economy
14540,344,1009,First
14541,770,213,Economy
14542,272,1397,Economy
14543,257,867,Economy
14544,440,597,Economy
14545,890,1160,Economy
14546,840,11,Economy
14547,1359,1289,Economy
14548,76,477,Economy
14549,190,626,Economy
14550,154,650,Economy
14551,1158,303,Economy
14552,205,328,Economy
14553,1774,7,Economy
14554,178,1543,Business
14555,30,1779,Business
14556,1227,1719,Economy
14557,350,235,Economy
14558,382,1768,Economy
14559,1706,1444,Economy
14560,1779,1253,First
14561,1370,536,Economy
14562,1468,1886,Economy
14563,412,1338,Economy
14564,757,288,Economy
14565,478,1630,Economy
14566,1189,599,Economy
14567,418,576,Economy
14568,1000,140,Economy
14569,572,453,Business
14570,239,590,Business
14571,630,302,Economy
14572,1474,1058,Economy
14573,461,422,Economy
14574,1045,729,First
14575,409,296,Economy
14576,914,732,First
14577,1127,1989,First
14578,41,325,First
14579,312,694,First
14580,759,126,Economy
14581,590,590,Economy
14582,8,1050,Economy
14583,1081,983,First
14584,1259,1843,Economy
14585,89,995,Economy
14586,887,1633,First
14587,1369,1715,Business
14588,1519,18,Economy
14589,1320,894,Business
14590,230,1418,Business
14591,1700,1062,Economy
14592,1775,1581,Business
14593,760,1903,Economy
14594,541,851,Economy
14595,507,333,Economy
14596,283,42,First
14597,1881,389,Economy
14598,566,673,First
14599,1635,307,First
14600,1858,397,Economy
14601,184,1054,Economy
14602,950,1536,Economy
14603,414,477,Economy
14604,797,671,Economy
14605,1870,322,Business
14606,228,422,Economy
14607,1672,973,Economy
14608,923,306,Economy
14609,128,514,Economy
14610,1619,1895,Economy
14611,1132,47,Business
14612,981,1114,Economy
14613,559,989,First
14614,101,1884,Economy
14615,1030,588,Economy
14616,917,554,Business
14617,1205,197,Economy
14618,437,765,Economy
14619,758,365,Economy
14620,1168,822,Economy
14621,682,1450,Business
14622,1192,1781,Economy
14623,584,11,Economy
14624,662,1014,Economy
14625,1843,872,Business
14626,1981,1994,Economy
14627,1297,999,Economy
14628,1680,1605,Economy
14629,991,232,Business
14630,464,60,Economy
14631,1828,1870,Economy
14632,1699,688,Economy
14633,1357,1998,Economy
14634,1528,407,Economy
14635,962,1356,First
14636,443,1163,Economy
14637,571,747,Economy
14638,889,1260,Economy
14639,1710,302,Economy
14640,1177,1442,Economy
14641,1678,1054,Economy
14642,1876,706,Economy
14643,1179,1230,Economy
14644,792,1066,Economy
14645,1866,5,Economy
14646,39,1110,Economy
14647,268,1725,Economy
14648,1274,585,Business
14649,976,1886,Economy
14650,1260,1201,Economy
14651,870,1728,First
14652,875,372,Economy
14653,136,573,Economy
14654,60,1558,Business
14655,1714,16,Economy
14656,416,1004,Economy
14657,738,727,Business
14658,1860,150,Economy
14659,1542,249,Economy
14660,192,1934,Economy
14661,1404,696,Economy
14662,626,1916,Economy
14663,1494,1160,Business
14664,714,1044,Business
14665,109,1933,Economy
14666,1631,299,Economy
14667,888,1752,Economy
14668,103,1221,Economy
14669,587,1344,Economy
14670,1667,28,Economy
14671,905,633,Economy
14672,992,1970,Economy
14673,499,700,Economy
14674,931,889,Economy
14675,1815,1970,Economy
14676,1200,1688,Economy
14677,406,1856,Economy
14678,1393,359,Economy
14679,1842,1877,First
14680,1382,255,Economy
14681,1728,1024,Economy
14682,1460,1213,Economy
14683,140,1525,Economy
14684,1909,1339,Business
14685,1441,10,Economy
14686,258,1649,Economy
14687,1265,224,Economy
14688,354,706,Business
14689,886,1170,Economy
14690,1144,1036,Business
14691,1837,1602,Economy
14692,1477,625,Economy
14693,1887,313,Economy
14694,329,1280,Economy
14695,1887,1566,Business
14696,1435,1308,Economy
14697,340,36,Economy
14698,1515,562,Economy
14699,850,1391,Economy
14700,358,770,Economy
14701,515,1224,Economy
14702,1478,289,Economy
14703,1230,1237,Economy
14704,453,275,First
14705,1147,1067,First
14706,1281,1038,Economy
14707,1903,825,Business
14708,509,1368,Business
14709,301,1901,Economy
14710,616,1883,Business
14711,398,326,Economy
14712,644,1995,Economy
14713,409,1782,Economy
14714,1315,7,Business
14715,1902,1254,Economy
14716,729,1519,Economy
14717,1439,36,Economy
14718,1114,1614,Economy
14719,1207,450,Business
14720,37,1261,Economy
14721,48,498,Economy
14722,1343,723,Economy
14723,1501,39,Economy
14724,1066,1462,First
14725,1625,630,Economy
14726,1104,780,Economy
14727,384,165,Economy
14728,1358,1805,Economy
14729,938,559,Economy
14730,604,1189,Economy
14731,316,1992,Economy
14732,1149,307,Economy
14733,232,1148,Economy
14734,1448,1190,Economy
14735,1415,1564,Economy
14736,168,655,Economy
14737,1445,1261,Economy
14738,1009,403,Economy
14739,488,939,Economy
14740,559,1984,Economy
14741,792,296,Economy
14742,705,1130,Economy
14743,880,390,Economy
14744,1056,692,Economy
14745,1253,930,Business
14746,1548,799,Economy
14747,1174,1810,Economy
